observed_at,city,energy_demand_mwh
2023-03-07 06:00:00+00:00,Vadodara,2068.6388521966114
2023-03-07 07:00:00+00:00,Vadodara,2180.7686670606777
2023-03-07 08:00:00+00:00,Vadodara,2225.1875311761232
2023-03-07 09:00:00+00:00,Vadodara,2306.844743400315
2023-03-07 10:00:00+00:00,Vadodara,2361.183406865642
2023-03-07 11:00:00+00:00,Vadodara,2375.1174336583927
2023-03-07 12:00:00+00:00,Vadodara,2370.8474529649334
2023-03-07 13:00:00+00:00,Vadodara,2329.592799202128
2023-03-07 14:00:00+00:00,Vadodara,2279.4616286938535
2023-03-07 15:00:00+00:00,Vadodara,2266.2358173758867
2023-03-07 16:00:00+00:00,Vadodara,2222.112475325059
2023-03-07 17:00:00+00:00,Vadodara,2130.198297281324
2023-03-07 18:00:00+00:00,Vadodara,2125.565768420016
2023-03-07 19:00:00+00:00,Vadodara,2135.5098989854214
2023-03-07 20:00:00+00:00,Vadodara,2035.4759948778567
2023-03-07 21:00:00+00:00,Vadodara,2005.2989462667456
2023-03-07 22:00:00+00:00,Vadodara,2008.3359404058315
2023-03-07 23:00:00+00:00,Vadodara,2003.506836386919
2023-03-08 00:00:00+00:00,Vadodara,1971.0201648443658
2023-03-08 01:00:00+00:00,Vadodara,1931.25583392435
2023-03-08 02:00:00+00:00,Vadodara,1898.9645299448384
2023-03-08 03:00:00+00:00,Vadodara,1888.7954861111114
2023-03-08 04:00:00+00:00,Vadodara,1898.6462326142635
2023-03-08 05:00:00+00:00,Vadodara,1958.2159947301025
2023-03-08 06:00:00+00:00,Vadodara,2047.6903587962963
2023-03-08 07:00:00+00:00,Vadodara,2140.6634358254532
2023-03-08 08:00:00+00:00,Vadodara,2186.2859266154455
2023-03-08 09:00:00+00:00,Vadodara,2239.1948945527975
2023-03-08 10:00:00+00:00,Vadodara,2273.5446190405833
2023-03-08 11:00:00+00:00,Vadodara,2278.4658058018126
2023-03-08 12:00:00+00:00,Vadodara,2260.1199517336486
2023-03-08 13:00:00+00:00,Vadodara,2219.6191338652484
2023-03-08 14:00:00+00:00,Vadodara,2193.1869974389283
2023-03-08 15:00:00+00:00,Vadodara,2153.020022310875
2023-03-08 16:00:00+00:00,Vadodara,2086.1332166568163
2023-03-08 17:00:00+00:00,Vadodara,1981.394233747045
2023-03-08 18:00:00+00:00,Vadodara,1953.7928873620963
2023-03-08 19:00:00+00:00,Vadodara,1981.251854068164
2023-03-08 20:00:00+00:00,Vadodara,1902.3224105102443
2023-03-08 21:00:00+00:00,Vadodara,1872.8381636130812
2023-03-08 22:00:00+00:00,Vadodara,1864.8686646966116
2023-03-08 23:00:00+00:00,Vadodara,1846.3460814125297
2023-03-09 00:00:00+00:00,Vadodara,1813.5437043439717
2023-03-09 01:00:00+00:00,Vadodara,1780.6467231579984
2023-03-09 02:00:00+00:00,Vadodara,1760.702366578014
2023-03-09 03:00:00+00:00,Vadodara,1753.6899245468874
2023-03-09 04:00:00+00:00,Vadodara,1776.6084749310482
2023-03-09 05:00:00+00:00,Vadodara,1859.1560901300236
2023-03-09 06:00:00+00:00,Vadodara,1997.6161343085107
2023-03-09 07:00:00+00:00,Vadodara,2132.647401989756
2023-03-09 08:00:00+00:00,Vadodara,2223.402270291568
2023-03-09 09:00:00+00:00,Vadodara,2328.153727886131
2023-03-09 10:00:00+00:00,Vadodara,2390.882747537431
2023-03-09 11:00:00+00:00,Vadodara,2393.5372153762805
2023-03-09 12:00:00+00:00,Vadodara,2355.66638677108
2023-03-09 13:00:00+00:00,Vadodara,2292.999758421986
2023-03-09 14:00:00+00:00,Vadodara,2285.49893784476
2023-03-09 15:00:00+00:00,Vadodara,2279.92369858156
2023-03-09 16:00:00+00:00,Vadodara,2224.603050531915
2023-03-09 17:00:00+00:00,Vadodara,2139.3595560480694
2023-03-09 18:00:00+00:00,Vadodara,2139.1375390563435
2023-03-09 19:00:00+00:00,Vadodara,2194.7318494877854
2023-03-09 20:00:00+00:00,Vadodara,2106.818080082742
2023-03-09 21:00:00+00:00,Vadodara,2061.885568410166
2023-03-09 22:00:00+00:00,Vadodara,2069.405357269504
2023-03-09 23:00:00+00:00,Vadodara,2050.1689041075647
2023-03-10 00:00:00+00:00,Vadodara,2018.0345641252957
2023-03-10 01:00:00+00:00,Vadodara,1981.57220035461
2023-03-10 02:00:00+00:00,Vadodara,1952.5090772754136
2023-03-10 03:00:00+00:00,Vadodara,1943.7808053585502
2023-03-10 04:00:00+00:00,Vadodara,1976.8521287431047
2023-03-10 05:00:00+00:00,Vadodara,2058.6344795114264
2023-03-10 06:00:00+00:00,Vadodara,2174.0053059003153
2023-03-10 07:00:00+00:00,Vadodara,2281.226465031521
2023-03-10 08:00:00+00:00,Vadodara,2336.6615810185185
2023-03-10 09:00:00+00:00,Vadodara,2439.300437253743
2023-03-10 10:00:00+00:00,Vadodara,2492.108751182033
2023-03-10 11:00:00+00:00,Vadodara,2498.122678289992
2023-03-10 12:00:00+00:00,Vadodara,2454.5244459219857
2023-03-10 13:00:00+00:00,Vadodara,2365.184463455477
2023-03-10 14:00:00+00:00,Vadodara,2350.9900518617023
2023-03-10 15:00:00+00:00,Vadodara,2347.5322605890465
2023-03-10 16:00:00+00:00,Vadodara,2298.9177855102444
2023-03-10 17:00:00+00:00,Vadodara,2223.773534919228
2023-03-10 18:00:00+00:00,Vadodara,2219.720102098109
2023-03-10 19:00:00+00:00,Vadodara,2259.2688998719464
2023-03-10 20:00:00+00:00,Vadodara,2156.2783746552404
2023-03-10 21:00:00+00:00,Vadodara,2106.9134778861307
2023-03-10 22:00:00+00:00,Vadodara,2108.4199908392434
2023-03-10 23:00:00+00:00,Vadodara,2099.5685155634355
2023-03-11 00:00:00+00:00,Vadodara,2060.8824408983455
2023-03-11 01:00:00+00:00,Vadodara,2028.6740221138693
2023-03-11 02:00:00+00:00,Vadodara,2006.4426109141054
2023-03-11 03:00:00+00:00,Vadodara,1997.8115408786446
2023-03-11 04:00:00+00:00,Vadodara,2025.6651006205675
2023-03-11 05:00:00+00:00,Vadodara,2101.264850571316
2023-03-11 06:00:00+00:00,Vadodara,2194.550413957841
2023-03-11 07:00:00+00:00,Vadodara,2276.1775338356974
2023-03-11 08:00:00+00:00,Vadodara,2347.651227344366
2023-03-11 09:00:00+00:00,Vadodara,2426.5055735815604
2023-03-11 10:00:00+00:00,Vadodara,2465.4050040386132
2023-03-11 11:00:00+00:00,Vadodara,2476.121834761623
2023-03-11 12:00:00+00:00,Vadodara,2446.811913810087
2023-03-11 13:00:00+00:00,Vadodara,2400.8908015169427
2023-03-11 14:00:00+00:00,Vadodara,2411.939472074468
2023-03-11 15:00:00+00:00,Vadodara,2407.115955279748
2023-03-11 16:00:00+00:00,Vadodara,2347.2280047281324
2023-03-11 17:00:00+00:00,Vadodara,2225.5239884751772
2023-03-11 18:00:00+00:00,Vadodara,2256.1902261130813
2023-03-11 19:00:00+00:00,Vadodara,2299.5683913022067
2023-03-11 20:00:00+00:00,Vadodara,2190.263126034279
2023-03-11 21:00:00+00:00,Vadodara,2154.902933658392
2023-03-11 22:00:00+00:00,Vadodara,2158.542557574862
2023-03-11 23:00:00+00:00,Vadodara,2149.839078457447
2023-03-12 00:00:00+00:00,Vadodara,2108.686515464933
2023-03-12 01:00:00+00:00,Vadodara,2077.007116282506
2023-03-12 02:00:00+00:00,Vadodara,2035.9456473108748
2023-03-12 03:00:00+00:00,Vadodara,2027.7444717297085
2023-03-12 04:00:00+00:00,Vadodara,2050.501598847518
2023-03-12 05:00:00+00:00,Vadodara,2097.179718528369
2023-03-12 06:00:00+00:00,Vadodara,2157.372908244681
2023-03-12 07:00:00+00:00,Vadodara,2224.337733500788
2023-03-12 08:00:00+00:00,Vadodara,2274.1321595744685
2023-03-12 09:00:00+00:00,Vadodara,2356.616299399133
2023-03-12 10:00:00+00:00,Vadodara,2414.9565043341213
2023-03-12 11:00:00+00:00,Vadodara,2422.088778319543
2023-03-12 12:00:00+00:00,Vadodara,2389.603024527187
2023-03-12 13:00:00+00:00,Vadodara,2329.7739763100867
2023-03-12 14:00:00+00:00,Vadodara,2300.4055290090623
2023-03-12 15:00:00+00:00,Vadodara,2283.0360240839245
2023-03-12 16:00:00+00:00,Vadodara,2215.9214722714737
2023-03-12 17:00:00+00:00,Vadodara,2119.9497369483847
2023-03-12 18:00:00+00:00,Vadodara,2137.3645561958238
2023-03-12 19:00:00+00:00,Vadodara,2193.5523216115052
2023-03-12 20:00:00+00:00,Vadodara,2117.453735421592
2023-03-12 21:00:00+00:00,Vadodara,2095.5694104117415
2023-03-12 22:00:00+00:00,Vadodara,2122.6572333037825
2023-03-12 23:00:00+00:00,Vadodara,2110.250986997636
2023-03-13 00:00:00+00:00,Vadodara,2065.6570460500393
2023-03-13 01:00:00+00:00,Vadodara,2033.6058285559495
2023-03-13 02:00:00+00:00,Vadodara,2010.4942060677702
2023-03-13 03:00:00+00:00,Vadodara,1997.1839070133963
2023-03-13 04:00:00+00:00,Vadodara,2026.5312303486999
2023-03-13 05:00:00+00:00,Vadodara,2109.171777777778
2023-03-13 06:00:00+00:00,Vadodara,2219.8383548069346
2023-03-13 07:00:00+00:00,Vadodara,2319.7882988573683
2023-03-13 08:00:00+00:00,Vadodara,2382.79430570331
2023-03-13 09:00:00+00:00,Vadodara,2481.936801319937
2023-03-13 10:00:00+00:00,Vadodara,2548.6873692868403
2023-03-13 11:00:00+00:00,Vadodara,2568.5452856087472
2023-03-13 12:00:00+00:00,Vadodara,2532.182355250197
2023-03-13 13:00:00+00:00,Vadodara,2452.0780608747045
2023-03-13 14:00:00+00:00,Vadodara,2453.1644842395585
2023-03-13 15:00:00+00:00,Vadodara,2443.3245643715527
2023-03-13 16:00:00+00:00,Vadodara,2397.0178870173363
2023-03-13 17:00:00+00:00,Vadodara,2291.6165685579194
2023-03-13 18:00:00+00:00,Vadodara,2288.867691637116
2023-03-13 19:00:00+00:00,Vadodara,2327.1079499113475
2023-03-13 20:00:00+00:00,Vadodara,2234.5476052994486
2023-03-13 21:00:00+00:00,Vadodara,2206.6037289696615
2023-03-13 22:00:00+00:00,Vadodara,2210.4597869877857
2023-03-13 23:00:00+00:00,Vadodara,2200.9061764676912
2023-03-14 00:00:00+00:00,Vadodara,2139.325305112293
2023-03-14 01:00:00+00:00,Vadodara,2100.403213159969
2023-03-14 02:00:00+00:00,Vadodara,2070.8751136229316
2023-03-14 03:00:00+00:00,Vadodara,2055.8026068754925
2023-03-14 04:00:00+00:00,Vadodara,2086.719366479512
2023-03-14 05:00:00+00:00,Vadodara,2162.201687746257
2023-03-14 06:00:00+00:00,Vadodara,2261.769727984634
2023-03-14 07:00:00+00:00,Vadodara,2347.936349143026
2023-03-14 08:00:00+00:00,Vadodara,2401.9799342494093
2023-03-14 09:00:00+00:00,Vadodara,2504.268093429866
2023-03-14 10:00:00+00:00,Vadodara,2558.6287189716313
2023-03-14 11:00:00+00:00,Vadodara,2533.3431033786446
2023-03-14 12:00:00+00:00,Vadodara,2547.072452915682
2023-03-14 13:00:00+00:00,Vadodara,2473.877123423956
2023-03-14 14:00:00+00:00,Vadodara,2470.445049202128
2023-03-14 15:00:00+00:00,Vadodara,2442.488984781324
2023-03-14 16:00:00+00:00,Vadodara,2386.5953799743893
2023-03-14 17:00:00+00:00,Vadodara,2289.9643045212765
2023-03-14 18:00:00+00:00,Vadodara,2298.734366036249
2023-03-14 19:00:00+00:00,Vadodara,2341.700733894799
2023-03-14 20:00:00+00:00,Vadodara,2248.884551516943
2023-03-14 21:00:00+00:00,Vadodara,2217.65423286052
2023-03-14 22:00:00+00:00,Vadodara,2212.346005811663
2023-03-14 23:00:00+00:00,Vadodara,2198.0757498029943
2023-03-15 00:00:00+00:00,Vadodara,2164.588473749015
2023-03-15 01:00:00+00:00,Vadodara,2115.2654798069348
2023-03-15 02:00:00+00:00,Vadodara,2077.974370813633
2023-03-15 03:00:00+00:00,Vadodara,2063.1585881599685
2023-03-15 04:00:00+00:00,Vadodara,2090.945043242711
2023-03-15 05:00:00+00:00,Vadodara,2171.92713642632
2023-03-15 06:00:00+00:00,Vadodara,2273.2344611899134
2023-03-15 07:00:00+00:00,Vadodara,2348.2186315504337
2023-03-15 08:00:00+00:00,Vadodara,2399.8579235126085
2023-03-15 09:00:00+00:00,Vadodara,2506.7952464539007
2023-03-15 10:00:00+00:00,Vadodara,2545.474693705674
2023-03-15 11:00:00+00:00,Vadodara,2561.0109552304966
2023-03-15 12:00:00+00:00,Vadodara,2538.12763962766
2023-03-15 13:00:00+00:00,Vadodara,2458.600256353428
2023-03-15 14:00:00+00:00,Vadodara,2458.5086454885736
2023-03-15 15:00:00+00:00,Vadodara,2436.5362083333334
2023-03-15 16:00:00+00:00,Vadodara,2339.316118745075
2023-03-15 17:00:00+00:00,Vadodara,2241.9711338652482
2023-03-15 18:00:00+00:00,Vadodara,2267.60361785855
2023-03-15 19:00:00+00:00,Vadodara,2296.788799005122
2023-03-15 20:00:00+00:00,Vadodara,2201.748120173365
2023-03-15 21:00:00+00:00,Vadodara,2161.759564568558
2023-03-15 22:00:00+00:00,Vadodara,2156.8318219070134
2023-03-15 23:00:00+00:00,Vadodara,2135.083499458235
2023-03-16 00:00:00+00:00,Vadodara,2099.1355178782505
2023-03-16 01:00:00+00:00,Vadodara,2053.5327928487
2023-03-16 02:00:00+00:00,Vadodara,2021.4514542947202
2023-03-16 03:00:00+00:00,Vadodara,2002.2642156225377
2023-03-16 04:00:00+00:00,Vadodara,2024.0608759850277
2023-03-16 05:00:00+00:00,Vadodara,2100.2594140563438
2023-03-16 06:00:00+00:00,Vadodara,2191.001123423956
2023-03-16 07:00:00+00:00,Vadodara,2288.4813751477545
2023-03-16 08:00:00+00:00,Vadodara,2321.1931089440504
2023-03-16 09:00:00+00:00,Vadodara,2404.4224375492513
2023-03-16 10:00:00+00:00,Vadodara,2460.8013458431838
2023-03-16 11:00:00+00:00,Vadodara,2482.5514382387705
2023-03-16 12:00:00+00:00,Vadodara,2456.4951134751773
2023-03-16 13:00:00+00:00,Vadodara,2391.1831509062254
2023-03-16 14:00:00+00:00,Vadodara,2379.17922429078
2023-03-16 15:00:00+00:00,Vadodara,2345.2492074468087
2023-03-16 16:00:00+00:00,Vadodara,2266.2984042553194
2023-03-16 17:00:00+00:00,Vadodara,2179.7429257289205
2023-03-16 18:00:00+00:00,Vadodara,2190.151000147754
2023-03-16 19:00:00+00:00,Vadodara,2216.281944936958
2023-03-16 20:00:00+00:00,Vadodara,2112.555394897557
2023-03-16 21:00:00+00:00,Vadodara,2059.915550975177
2023-03-16 22:00:00+00:00,Vadodara,2043.0301132289205
2023-03-16 23:00:00+00:00,Vadodara,2001.3151600669817
2023-03-17 00:00:00+00:00,Vadodara,1941.0377995468875
2023-03-17 01:00:00+00:00,Vadodara,1901.9809250886526
2023-03-17 02:00:00+00:00,Vadodara,1863.5453718479118
2023-03-17 03:00:00+00:00,Vadodara,1843.6195636820332
2023-03-17 04:00:00+00:00,Vadodara,1853.4271629235618
2023-03-17 05:00:00+00:00,Vadodara,1931.1636347025217
2023-03-17 06:00:00+00:00,Vadodara,2066.42274714342
2023-03-17 07:00:00+00:00,Vadodara,2162.0903355003943
2023-03-17 08:00:00+00:00,Vadodara,2197.540082742317
2023-03-17 09:00:00+00:00,Vadodara,2269.741860963357
2023-03-17 10:00:00+00:00,Vadodara,2311.811083037825
2023-03-17 11:00:00+00:00,Vadodara,2321.055565602837
2023-03-17 12:00:00+00:00,Vadodara,2285.954268173759
2023-03-17 13:00:00+00:00,Vadodara,2205.372221975965
2023-03-17 14:00:00+00:00,Vadodara,2210.2514609436566
2023-03-17 15:00:00+00:00,Vadodara,2202.3919636524824
2023-03-17 16:00:00+00:00,Vadodara,2170.8593259456266
2023-03-17 17:00:00+00:00,Vadodara,2122.886441144602
2023-03-17 18:00:00+00:00,Vadodara,2141.8477518223012
2023-03-17 19:00:00+00:00,Vadodara,2174.0768839145
2023-03-17 20:00:00+00:00,Vadodara,2082.121636820331
2023-03-17 21:00:00+00:00,Vadodara,2016.7538708136328
2023-03-17 22:00:00+00:00,Vadodara,1980.8445642237984
2023-03-17 23:00:00+00:00,Vadodara,1941.6585746650908
2023-03-18 00:00:00+00:00,Vadodara,1897.9158009751775
2023-03-18 01:00:00+00:00,Vadodara,1857.7953889381401
2023-03-18 02:00:00+00:00,Vadodara,1822.4786098305754
2023-03-18 03:00:00+00:00,Vadodara,1801.1851501674548
2023-03-18 04:00:00+00:00,Vadodara,1808.6736157899923
2023-03-18 05:00:00+00:00,Vadodara,1888.6993580082744
2023-03-18 06:00:00+00:00,Vadodara,1993.5819894109536
2023-03-18 07:00:00+00:00,Vadodara,2091.367349734043
2023-03-18 08:00:00+00:00,Vadodara,2133.4862278368796
2023-03-18 09:00:00+00:00,Vadodara,2220.1615924940897
2023-03-18 10:00:00+00:00,Vadodara,2259.663428437746
2023-03-18 11:00:00+00:00,Vadodara,2243.6881166272656
2023-03-18 12:00:00+00:00,Vadodara,2202.5266307624115
2023-03-18 13:00:00+00:00,Vadodara,2110.846188632782
2023-03-18 14:00:00+00:00,Vadodara,2096.660618104807
2023-03-18 15:00:00+00:00,Vadodara,2073.9852931934593
2023-03-18 16:00:00+00:00,Vadodara,2029.9225470350668
2023-03-18 17:00:00+00:00,Vadodara,1987.1889296197794
2023-03-18 18:00:00+00:00,Vadodara,2003.9087936367218
2023-03-18 19:00:00+00:00,Vadodara,2043.7321146572106
2023-03-18 20:00:00+00:00,Vadodara,1936.7115505811662
2023-03-18 21:00:00+00:00,Vadodara,1877.9112104018914
2023-03-18 22:00:00+00:00,Vadodara,1859.5691887805358
2023-03-18 23:00:00+00:00,Vadodara,1813.6385376280537
2023-03-19 00:00:00+00:00,Vadodara,1758.9389198680065
2023-03-19 01:00:00+00:00,Vadodara,1709.8070888494879
2023-03-19 02:00:00+00:00,Vadodara,1678.9371713455478
2023-03-19 03:00:00+00:00,Vadodara,1656.0968350571316
2023-03-19 04:00:00+00:00,Vadodara,1667.6675548660364
2023-03-19 05:00:00+00:00,Vadodara,1734.2849650807723
2023-03-19 06:00:00+00:00,Vadodara,1833.3836140169426
2023-03-19 07:00:00+00:00,Vadodara,1927.4544308018124
2023-03-19 08:00:00+00:00,Vadodara,1974.9592342888102
2023-03-19 09:00:00+00:00,Vadodara,2017.57711928684
2023-03-19 10:00:00+00:00,Vadodara,2021.7198675137902
2023-03-19 11:00:00+00:00,Vadodara,2002.5555406323876
2023-03-19 12:00:00+00:00,Vadodara,1975.9702970350672
2023-03-19 13:00:00+00:00,Vadodara,1918.681548857368
2023-03-19 14:00:00+00:00,Vadodara,1892.3238439223799
2023-03-19 15:00:00+00:00,Vadodara,1862.2269603033885
2023-03-19 16:00:00+00:00,Vadodara,1837.9193223995273
2023-03-19 17:00:00+00:00,Vadodara,1841.6884227738376
2023-03-19 18:00:00+00:00,Vadodara,1907.7305260539795
2023-03-19 19:00:00+00:00,Vadodara,1969.0555022163119
2023-03-19 20:00:00+00:00,Vadodara,1892.6934366627265
2023-03-19 21:00:00+00:00,Vadodara,1839.0671255910165
2023-03-19 22:00:00+00:00,Vadodara,1797.2282994483846
2023-03-19 23:00:00+00:00,Vadodara,1753.6882900413714
2023-03-20 00:00:00+00:00,Vadodara,1709.6443870173364
2023-03-20 01:00:00+00:00,Vadodara,1672.9715713159967
2023-03-20 02:00:00+00:00,Vadodara,1645.803893863278
2023-03-20 03:00:00+00:00,Vadodara,1634.440816390859
2023-03-20 04:00:00+00:00,Vadodara,1653.0380806491332
2023-03-20 05:00:00+00:00,Vadodara,1736.5814924645392
2023-03-20 06:00:00+00:00,Vadodara,1883.5405254137117
2023-03-20 07:00:00+00:00,Vadodara,2001.2124256796692
2023-03-20 08:00:00+00:00,Vadodara,2047.4176125394013
2023-03-20 09:00:00+00:00,Vadodara,2126.381020439322
2023-03-20 10:00:00+00:00,Vadodara,2164.5920174349885
2023-03-20 11:00:00+00:00,Vadodara,2162.6393104806934
2023-03-20 12:00:00+00:00,Vadodara,2128.360526349488
2023-03-20 13:00:00+00:00,Vadodara,2057.694434594169
2023-03-20 14:00:00+00:00,Vadodara,2062.7555490051222
2023-03-20 15:00:00+00:00,Vadodara,2054.755271867612
2023-03-20 16:00:00+00:00,Vadodara,2034.390830033491
2023-03-20 17:00:00+00:00,Vadodara,2010.318164893617
2023-03-20 18:00:00+00:00,Vadodara,2074.118110175335
2023-03-20 19:00:00+00:00,Vadodara,2125.7007129137114
2023-03-20 20:00:00+00:00,Vadodara,2020.3690930851064
2023-03-20 21:00:00+00:00,Vadodara,1951.1465985520097
2023-03-20 22:00:00+00:00,Vadodara,1904.0856139676912
2023-03-20 23:00:00+00:00,Vadodara,1857.3440091607565
2023-03-21 00:00:00+00:00,Vadodara,1803.040064174547
2023-03-21 01:00:00+00:00,Vadodara,1771.5586839539008
2023-03-21 02:00:00+00:00,Vadodara,1744.8745535855005
2023-03-21 03:00:00+00:00,Vadodara,1727.891543390465
2023-03-21 04:00:00+00:00,Vadodara,1748.5367040977148
2023-03-21 05:00:00+00:00,Vadodara,1838.8169075551616
2023-03-21 06:00:00+00:00,Vadodara,1984.2708301812452
2023-03-21 07:00:00+00:00,Vadodara,2094.712339539007
2023-03-21 08:00:00+00:00,Vadodara,2145.6418319050435
2023-03-21 09:00:00+00:00,Vadodara,2209.02769144011
2023-03-21 10:00:00+00:00,Vadodara,2223.203736111111
2023-03-21 11:00:00+00:00,Vadodara,2204.8800310283686
2023-03-21 12:00:00+00:00,Vadodara,2167.7793871650906
2023-03-21 13:00:00+00:00,Vadodara,2091.112784574468
2023-03-21 14:00:00+00:00,Vadodara,2089.176064568558
2023-03-21 15:00:00+00:00,Vadodara,2075.2191216509063
2023-03-21 16:00:00+00:00,Vadodara,2083.4314608451537
2023-03-21 17:00:00+00:00,Vadodara,2051.944504777384
2023-03-21 18:00:00+00:00,Vadodara,2103.038827570922
2023-03-21 19:00:00+00:00,Vadodara,2164.4268895784085
2023-03-21 20:00:00+00:00,Vadodara,2071.4515230496454
2023-03-21 21:00:00+00:00,Vadodara,2010.8915902777776
2023-03-21 22:00:00+00:00,Vadodara,1972.680305604807
2023-03-21 23:00:00+00:00,Vadodara,1925.4598730299451
2023-03-22 00:00:00+00:00,Vadodara,1875.2279531619388
2023-03-22 01:00:00+00:00,Vadodara,1835.5168430851063
2023-03-22 02:00:00+00:00,Vadodara,1797.7683607663514
2023-03-22 03:00:00+00:00,Vadodara,1785.6512794523246
2023-03-22 04:00:00+00:00,Vadodara,1817.1668011721829
2023-03-22 05:00:00+00:00,Vadodara,1920.0164571513005
2023-03-22 06:00:00+00:00,Vadodara,2062.7978375689518
2023-03-22 07:00:00+00:00,Vadodara,2156.1197761524822
2023-03-22 08:00:00+00:00,Vadodara,2202.5382353723403
2023-03-22 09:00:00+00:00,Vadodara,2263.1210837273443
2023-03-22 10:00:00+00:00,Vadodara,2283.5906160855
2023-03-22 11:00:00+00:00,Vadodara,2268.998186958235
2023-03-22 12:00:00+00:00,Vadodara,2224.071882830969
2023-03-22 13:00:00+00:00,Vadodara,2148.8020646178093
2023-03-22 14:00:00+00:00,Vadodara,2107.3890306836092
2023-03-22 15:00:00+00:00,Vadodara,2119.6995519602046
2023-03-22 16:00:00+00:00,Vadodara,2089.0098965228526
2023-03-22 17:00:00+00:00,Vadodara,2058.145944395193
2023-03-22 18:00:00+00:00,Vadodara,2103.302568607171
2023-03-22 19:00:00+00:00,Vadodara,2168.1955061564227
2023-03-22 20:00:00+00:00,Vadodara,2078.461052551221
2023-03-22 21:00:00+00:00,Vadodara,2022.8436439617813
2023-03-22 22:00:00+00:00,Vadodara,1997.442492070528
2023-03-22 23:00:00+00:00,Vadodara,1959.7556870074861
2023-03-23 00:00:00+00:00,Vadodara,1914.9202694050434
2023-03-23 01:00:00+00:00,Vadodara,1882.0321412037038
2023-03-23 02:00:00+00:00,Vadodara,1862.3883445626477
2023-03-23 03:00:00+00:00,Vadodara,1854.9857243400315
2023-03-23 04:00:00+00:00,Vadodara,1873.1872424152878
2023-03-23 05:00:00+00:00,Vadodara,1959.3590894405045
2023-03-23 06:00:00+00:00,Vadodara,2085.826999605989
2023-03-23 07:00:00+00:00,Vadodara,2173.5332382781717
2023-03-23 08:00:00+00:00,Vadodara,2215.7524079491727
2023-03-23 09:00:00+00:00,Vadodara,2289.381403664303
2023-03-23 10:00:00+00:00,Vadodara,2333.360418390465
2023-03-23 11:00:00+00:00,Vadodara,2324.0977476851854
2023-03-23 12:00:00+00:00,Vadodara,2279.5406061367216
2023-03-23 13:00:00+00:00,Vadodara,2191.1020456067768
2023-03-23 14:00:00+00:00,Vadodara,2182.8321720350673
2023-03-23 15:00:00+00:00,Vadodara,2176.5894883766746
2023-03-23 16:00:00+00:00,Vadodara,2159.7428269306542
2023-03-23 17:00:00+00:00,Vadodara,2122.6431159869976
2023-03-23 18:00:00+00:00,Vadodara,2167.2122337962965
2023-03-23 19:00:00+00:00,Vadodara,2231.770240740741
2023-03-23 20:00:00+00:00,Vadodara,2129.218792897951
2023-03-23 21:00:00+00:00,Vadodara,2069.592153024035
2023-03-23 22:00:00+00:00,Vadodara,2043.8320383668245
2023-03-23 23:00:00+00:00,Vadodara,2014.2792598010246
2023-03-24 00:00:00+00:00,Vadodara,1981.367874704492
2023-03-24 01:00:00+00:00,Vadodara,1950.1468977048858
2023-03-24 02:00:00+00:00,Vadodara,1921.600283244681
2023-03-24 03:00:00+00:00,Vadodara,1926.2466146572103
2023-03-24 04:00:00+00:00,Vadodara,1955.6605610224588
2023-03-24 05:00:00+00:00,Vadodara,2029.1242522655634
2023-03-24 06:00:00+00:00,Vadodara,2131.178694493696
2023-03-24 07:00:00+00:00,Vadodara,2206.471063140268
2023-03-24 08:00:00+00:00,Vadodara,2241.2165384160758
2023-03-24 09:00:00+00:00,Vadodara,2330.7232182328607
2023-03-24 10:00:00+00:00,Vadodara,2342.0186254432624
2023-03-24 11:00:00+00:00,Vadodara,2329.146606826241
2023-03-24 12:00:00+00:00,Vadodara,2296.664399428684
2023-03-24 13:00:00+00:00,Vadodara,2213.312168685973
2023-03-24 14:00:00+00:00,Vadodara,2213.6345411741527
2023-03-24 15:00:00+00:00,Vadodara,2215.062207249803
2023-03-24 16:00:00+00:00,Vadodara,2189.398796591805
2023-03-24 17:00:00+00:00,Vadodara,2151.677744927108
2023-03-24 18:00:00+00:00,Vadodara,2179.9274861603626
2023-03-24 19:00:00+00:00,Vadodara,2229.5574962568953
2023-03-24 20:00:00+00:00,Vadodara,2131.5079549842394
2023-03-24 21:00:00+00:00,Vadodara,2075.0334208037825
2023-03-24 22:00:00+00:00,Vadodara,2047.2745144799055
2023-03-24 23:00:00+00:00,Vadodara,2007.064239312451
2023-03-25 00:00:00+00:00,Vadodara,1973.819352787628
2023-03-25 01:00:00+00:00,Vadodara,1936.4250624507486
2023-03-25 02:00:00+00:00,Vadodara,1909.8447256205675
2023-03-25 03:00:00+00:00,Vadodara,1910.827024428684
2023-03-25 04:00:00+00:00,Vadodara,1938.2533871650905
2023-03-25 05:00:00+00:00,Vadodara,2005.5755119680853
2023-03-25 06:00:00+00:00,Vadodara,2096.368715031521
2023-03-25 07:00:00+00:00,Vadodara,2171.375080427502
2023-03-25 08:00:00+00:00,Vadodara,2215.048632781718
2023-03-25 09:00:00+00:00,Vadodara,2298.3935637805357
2023-03-25 10:00:00+00:00,Vadodara,2330.2500670803784
2023-03-25 11:00:00+00:00,Vadodara,2319.9487388199373
2023-03-25 12:00:00+00:00,Vadodara,2290.710483106777
2023-03-25 13:00:00+00:00,Vadodara,2213.9655163514576
2023-03-25 14:00:00+00:00,Vadodara,2231.740726457841
2023-03-25 15:00:00+00:00,Vadodara,2248.38012642829
